source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
7700,BNW-JCBC-NUT-M6 X 13,PCS,M6 X 13 Nut,Fasteners & Fixings,,,exhausted,1,1,1,,,,,,,low,no,no,PCS plausible for single-piece fastener; uom matches listing style but no official listing found,no_asset,exhausted,,,"q:""JCBC"" nut Malaysia supplier | q:""JCBC"" screw brand Malaysia fastener | p:unicircle.com.my/product/jcbc-jcbb-screw/ (cached at 6839) | JCBC is a generic furniture connector screw type (joint-connector bolt), not an OEM brand: distributor pages (Uni Circle Fasteners, Standard Bolts & Nuts, Sinlygwan, Universal Bolts, Ginmit) are family-level category pages with no size-specific model strings, and remaining hits are Shopee/Lazada (excluded); no official OEM page exists and no model code exists in our data to quote; candidate bar cannot be met.","Email Uni Circle Fasteners / Standard Bolts & Nuts (furniture-connector distributors) for the matching D/T-nut packshot, or shoot in-store at Salim/Sibu branch"
5793,WAL-FOA-PE,SQFT,P. E. Foam,Lighting,,,open,1,0,,,,,,,,,,,,unknown,,,,seed: action=search; prior_decision=; prior_source=,
3289,LOC-CZS-30MM,PCS,30MM Czs 360 Padlock,Locks & Security,,,open,1,0,,,,,,,,,,,,unknown,,,,seed: action=search; prior_decision=; prior_source=,
4502,KOYA-OIL-LUB-120ML,PCS,120ML Koya Multi Use Lubricating Oil,Chemicals & Adhesives,,,open,1,1,1,https://m.koyachemicals.com/index.php?ws=showproducts&products_id=3208568,,,,,,medium,aerosol can per retailer imagery,model P-522 seen in Yahoo-indexed titles of koyachemicals.com and retailer pages; host blocks fetching so string not captured,PCS ok - 120ml can,unknown,park open - OEM site koyachemicals.com hosts P-522 but is hostile to automated fetch after one attempt per policy,,,seed: action=search; prior_decision=; prior_source=,"Retry koyachemicals.com P-522 page in a real browser and save the packshot, or email Koya Chemicals JB"
5549,"FIT-HDPE-BEN-MAL-20MMX1/2""",PCS,HDPE Bend Male 20MM X 1/2,Plumbing,,,exhausted,1,1,1,,,0,0,0,,low,no,no,PCS consistent: compression fitting sold per piece.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model; websearch provider HTTP 429 after retry, queries executed as Bing SERP fetches) | q: ""HDPE bend male"" threaded 25mm | q: ""HDPE bend"" female threaded 25mm Malaysia | p: https://www.heapwah.com.my/product-category/hdpe/ (HTTP 200; Heap Wah Enterprise Sdn Bhd distributor catalogue - HDPE section lists only Buteline / Buttfusion / Compression / Electrofusion fittings and Hdpe Pipes subcategories, no unbranded small-fitting OEM page) | Closing: size string ""20MM X 1/2"" appears nowhere on any official/OEM page - offers exist only on Shopee/Lazada/AliExpress marketplaces; item is an unbranded HDPE fittings commodity with no manufacturer model string, so no OEM brand/model page exists.","Email Heap Wah Enterprise Sdn Bhd (heapwah.com.my enquiry, +6 03 7782 8201) for a HDPE male bend 20mm x 1/2 packshot, or shoot in-store."
6767,FIT-UPVC-SOC-110MM,PCS,U-pvc Socket 110MM 4,Electrical,,,open,1,0,,,,,,,,,,,,unknown,,,,seed: action=search; prior_decision=; prior_source=,
5284,BRO-HAN-200MM,PCS,4 X 7/8 Broom Handle,Doors & Hardware,,,exhausted,1,1,1,,,,,,,low,no,no,PCS plausible for single-piece household item; uom matches listing style but no official listing found,no_asset,exhausted,,,q:broom handle 7/8 inch 4 feet wood Malaysia supplier | Seznam was the only working web-search channel this run (exa rate-limited 429; DuckDuckGo/Mojeek served bot-challenge captchas; Bing bot-flagged) | hits were Temu/Walmart/bobvila editorial and Czech retail; no OEM page for a plain 4ft x 7/8in handle | Generic unbranded commodity (no brand/model in data); results were marketplaces only (eBay/Temu/Walmart/e-commerce retail - excluded when no OEM page exists) or foreign factories/retailers with no matching numbered item; no official page exists to open and no model string exists in our data to quote; candidate bar cannot be met.,Shoot in-store at Salim/Sibu branch (loose-bin handle)
5464,SWI-CON-PVC-10A,LTH,Sjp 10A PVC Connector,Electrical,,,open,1,1,1,,,,,,,low,no,no,LTH (lot) appropriate,unknown,open_branded_unresolved_retry_next_round,,,seed: action=search; prior_decision=; prior_source=,Photograph SJP connector printing in-store; email Samajaya/SMJ wholesaler for brand owner details next round
3447,CLI-HOS-ORB-2A,PCS,Orbit Hose Clip No : 2A,Outdoor & Garden,,,exhausted,1,1,1,,,,,,,low,no,yes,PCS matches per-piece clip listing,no_asset,exhausted,,,"q:""Orbit"" hose clip Malaysia (ddg serp) -> retailers Tin Aik/Kim Sai/Aurous/HomePro/CHG/JunSeng plus shopee/lazada marketplaces (excluded) | p:tinaiksupply.com.my/product/orbit-hose-clip/ (cached pagecache/3447.txt): ORBIT HOSE CLIP steel made-in-Thailand, full size table incl 2A (35-50mm) matching No :2A | p:chghardware.com.my ?s=hose clip -> Orbit worm-drive/thumbscrew family only | Closing: only Malaysian retailer catalogue pages exist - no Orbit OEM site, no authorised-distributor claim, and one shared family image across all sizes is a family-hero risk, so no image was taken.","Request per-size packshots from Orbit clip stockist (Tin Aik Supply KL / Kim Sai & Sons), or shoot each size in-store at Salim/Sibu branch"
7685,BNW-NUT-HTM-M14,PCS,H/t Nut - M 14,Fasteners & Fixings,,,exhausted,1,1,1,,,,,,,low,no,no,PCS suits per-piece nut sale,no_asset,exhausted,,,"q:high tensile hex nut M14 supplier Malaysia | element14 MY category page, Indian exporter catalogue pages (Rushabh M8-M52) and Shopee/Lazada grade-8.8 M6-M22 listings only - no brand owns this commodity size, no OEM page exists.","Email fastener distributor (Uni Circle Fasteners / Standard Bolts & Nuts / Fuji Fastener) for a size-labelled packshot, or shoot in-store at Salim/Sibu branch."
6614,SWI-SOC-UMS2913A,PCS,Ums 13A Pc S/socket Outlet 2913A,Electrical,,,open,1,0,,,,,,,,,,,,unknown,,,,seed: action=search; prior_decision=; prior_source=,
5262,"FRA-STU-GI-8'X2""X1""",PCS,8 X 2 X 1 X 0.32MM GI Stud Frame,Building Materials,,,open,1,0,,,,,,,,,,,,unknown,,,,seed: action=search; prior_decision=; prior_source=,
4846,TIE-CAB-BLA-150MM,PCK,"Black PVC Cable Ties 150MM (6"")",Electrical,,,exhausted,1,1,1,,,,,,,low,no,no,PCK appropriate,no_asset,exhausted_generic_commodity_no_oem_page,,,"q: ecosia-jina ""black pvc cable ties 150mm 6 inch pack malaysia"" (Shopee/Lazada MY marketplace packs, ziptie.com retailer, made-in-china OEM factory listing) | q: ecosia-jina ""cable ties 6 inch pack oem manufacturer"" (CableWholesale/igotocableties resellers; no brand-owner page for unbranded retail packs) | Closing: no model string exists on any official page - unbranded PVC/nylon cable tie packs are commodity items whose only web presence is marketplaces and distributors.","Shoot in-store: photograph black 150mm (6"") cable tie pack showing pcs/pack count"
5687,CUT-DIS-HIT-FLE-4X6MM,PCS,4 Hitachi Flexible Disc,Abrasives & Cutting,,,open,1,1,1,,,,,,,low,,,matches,unknown,keep_open,,,seed: action=search; prior_decision=; prior_source=,Retry HiKOKI accessories catalogue later (different UA/route) or email Koki Holdings regional office for Hitachi-brand flexible disc imagery.
6248,CHI-BIR-CUP,PCS,Bird Cup,Other,,,exhausted,1,1,1,,,,,,,low,no,no,PCS fits single cup,no_asset,exhausted,,,"p:kimsai.com.my ?s=bird -> no products (pagecache/6248.txt) | q:""bird cup feeder hardware"" [blocked: public engines bot-walled] | Closing: generic unbranded cage accessory with no OEM web presence found, so no image was taken.",Shoot in-store at Salim/Sibu branch
7139,COC-BIB-PVC-3009,PCS,M'man ABS Faucet Bibcock - 3009,Plumbing,,,exhausted,1,1,1,,,,,,,low,no,no,PCS fits single bibcock,no_asset,exhausted,,,"p:kimsai.com.my ?s=bib+tap -> no 3009/M-man listing (pagecache/6436.txt) | q:ABS faucet bibcock 3009 [blocked: public engines bot-walled] | Closing: house/import brand commodity; no OEM page found, so no image was taken.","Email ABS faucet supplier for a 3009 bibcock packshot, or shoot in-store at Salim/Sibu branch"
6244,BNW-BOL-HTM-M12-70MM,PCS,H/t Bolt - M 12 X 70MM,Fasteners & Fixings,,,exhausted,1,1,1,,,,,,,low,n/a,no,PCS correct for loose commodity bolts sold per piece,no_asset,exhausted,,,"q:""hex bolt"" ""M12 x 75mm"" official manufacturer Malaysia -> websearch returned HTTP 429 (rate-limited, attempted twice) | q:""high tensile bolt"" ""M14 x 45mm"" site:.com.my -> websearch returned HTTP 429 (rate-limited, attempted twice) | q:high tensile hex bolt grade 8.8 M12 M16 Malaysia supplier -> websearch returned HTTP 429 (rate-limited) | q:""high tensile bolt"" M12 M16 supplier Malaysia official -> websearch returned HTTP 429 (rate-limited) | p:https://sonichardware.com.my (200) | p:https://www.cheongseng.com.my/?ws=showproducts&cpath=1002_1060&cat=Fasteners (200) | Generic unbranded commodity SKU (no detected_brand/detected_model): size string ""M 12 X 70MM"" appears nowhere on either opened page because neither site carries any bolts/fasteners category at all, so no official OEM product page can exist for an unbranded DIN-style high-tensile hex bolt; marketplace-only hits (Shopee/Lazada) are excluded by policy -> exhausted, no_asset.","Email Sonic Hardware (Sarawak) Sdn Bhd (sales@sonichardware.com.my, +6084-215215) or Ekoway's bolt/nut wholesaler for an official M 12 X 70MM H/T bolt packshot, or shoot in-store at the Salim/Sibu branch."
6294,BNW-BOL-HTM-M12-60MM,PCS,H/t Bolt - M 12 X 60MM,Fasteners & Fixings,,,exhausted,1,1,1,,,,,,,low,n/a,no,PCS correct for loose commodity bolts sold per piece,no_asset,exhausted,,,"q:""hex bolt"" ""M12 x 75mm"" official manufacturer Malaysia -> websearch returned HTTP 429 (rate-limited, attempted twice) | q:""high tensile bolt"" ""M14 x 45mm"" site:.com.my -> websearch returned HTTP 429 (rate-limited, attempted twice) | q:high tensile hex bolt grade 8.8 M12 M16 Malaysia supplier -> websearch returned HTTP 429 (rate-limited) | q:""high tensile bolt"" M12 M16 supplier Malaysia official -> websearch returned HTTP 429 (rate-limited) | p:https://sonichardware.com.my (200) | p:https://www.cheongseng.com.my/?ws=showproducts&cpath=1002_1060&cat=Fasteners (200) | Generic unbranded commodity SKU (no detected_brand/detected_model): size string ""M 12 X 60MM"" appears nowhere on either opened page because neither site carries any bolts/fasteners category at all, so no official OEM product page can exist for an unbranded DIN-style high-tensile hex bolt; marketplace-only hits (Shopee/Lazada) are excluded by policy -> exhausted, no_asset.","Email Sonic Hardware (Sarawak) Sdn Bhd (sales@sonichardware.com.my, +6084-215215) or Ekoway's bolt/nut wholesaler for an official M 12 X 60MM H/T bolt packshot, or shoot in-store at the Salim/Sibu branch."
6578,FIT-HDPE-ORI-20MM,PCS,HDPE O-ring 20MM,Plumbing,,,exhausted,1,1,1,,,0,0,0,,low,no,no,PCS consistent: compression fitting sold per piece.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model; websearch provider HTTP 429 after retry, queries executed as Bing SERP fetches) | q: ""HDPE o-ring"" fitting ""20mm"" | q: HDPE bend elbow 25mm compression fitting Malaysia supplier | p: https://www.heapwah.com.my/product-category/hdpe/ (HTTP 200; Heap Wah Enterprise Sdn Bhd distributor catalogue - HDPE section lists only Buteline / Buttfusion / Compression / Electrofusion fittings and Hdpe Pipes subcategories, no unbranded small-fitting OEM page) | Closing: size string ""20MM"" appears nowhere on any official/OEM page - offers exist only on Shopee/Lazada/AliExpress marketplaces; item is an unbranded HDPE fittings commodity with no manufacturer model string, so no OEM brand/model page exists.",Shoot in-store: photograph a HDPE o-ring 20mm from shelf stock; no OEM asset exists.
2783,ROP-PE-08MM,MTR,8MM P. E Rope,"Rope, Chain & Netting",,,exhausted,1,1,1,,,,,,,low,,,MTR appropriate (cut-to-length commodity),no_asset,exhausted_tier1,,,"q: ""PE rope"" polyethylene 8mm 10mm 12mm roll Malaysia supplier -> same trader-only landscape (Cheng Huat PR sizes, TCE GL PE 4-10mm); GAJAH PVE codes stop at PVE10 while NIETZ 12mm exists only inside Sunway Winstar B2B store, i.e. distributor listings rather than an OEM page | q: ""PE rope"" polyethylene 6mm Malaysia hardware supplier -> GAJAH PVE8 spool visible only on Lita Venture trader page, no OEM page | display_name names no brand so no official page can match exactly and no model string is quotable.",Email LITA VENTURE HARDWARE (litaventure.com) for a GAJAH PVE8 spool packshot or shoot in-store
3669,"PAI-ROL-SET-STA-7""",PCS,Paint Roller (7 With Acrylic Medium Refill),Paint & Sundries,,,open,1,0,,,,,,,,,,,,unknown,,,,seed: action=search; prior_decision=; prior_source=,
3844,"PAI-BRU-NIP-7""",PCS,7 Cage Roller Handle + Polyester Refill,Doors & Hardware,,,open,1,1,1,https://www.nipponpaint.com.my/product/7-cage-roller-handle-polyester-refill/,,,,,,low,unverified,unverified,PCS matches handle+refill set,unknown,keep_open_next_round,,,seed: action=search; prior_decision=; prior_source=,Open the nipponpaint.com.my product page in a browser and save the packshot to assets/3844; request usage permission from Nippon Paint (Malaysia) Sdn Bhd.
4200,KOYA-GLU-W5509,PCS,Koya White Glue 5509,Chemicals & Adhesives,,,open,1,1,1,https://m.koyachemicals.com/index.php?ws=showproducts&products_id=3209446&cat=Household,,,,,,medium,milky white PVA glue,"model P-5509 seen in Yahoo-indexed title of koyachemicals.com household page but the host blocks fetching (JS challenge), so the string could not be captured into pagecache",PCS ok - bottled glue,unknown,park open - OEM site koyachemicals.com identified but hostile to automated fetch after one attempt per policy,,,seed: action=search; prior_decision=; prior_source=,"Retry koyachemicals.com P-5509 household page in a real browser and save the packshot, or email Koya Chemicals JB"
6898,"PIP-PVC-3506-1.1/4""",MTR,"1 1/4""(42MM) Class 3506 X 6M PVC Pipe",Plumbing,,,exhausted,1,1,1,,,,,,,,no,no,MTR ok - cut length,no_asset,exhausted_no_asset,,,"q: ""\""class 3506\"" PVC pipe Malaysia"" (bing-rss fallback; no pipe OEM surfaced) | q: ""BS 3506 uPVC pipe class D Malaysia"" (bing-rss fallback; no relevant hit) | Closing: Class 3506 denotes the BS 3506 standard, not a manufacturer model; unbranded commodity has no OEM page or printable model string.",Shoot in-store.
5450,CLI-HOS-ORB-2X,PCS,Orbit Hose Clip No : 2X,Outdoor & Garden,,,exhausted,1,1,1,,,,,,,low,no,yes,PCS matches per-piece clip listing,no_asset,exhausted,,,"q:""Orbit"" hose clip Malaysia (ddg serp) -> retailers Tin Aik/Kim Sai/Aurous/HomePro/CHG/JunSeng plus shopee/lazada marketplaces (excluded) | p:tinaiksupply.com.my/product/orbit-hose-clip/ (cached pagecache/3447.txt): ORBIT HOSE CLIP steel made-in-Thailand, full size table incl 2X (45-60mm) matching No :2X | p:chghardware.com.my ?s=hose clip -> Orbit worm-drive/thumbscrew family only | Closing: only Malaysian retailer catalogue pages exist - no Orbit OEM site, no authorised-distributor claim, and one shared family image across all sizes is a family-hero risk, so no image was taken.","Request per-size packshots from Orbit clip stockist (Tin Aik Supply KL / Kim Sai & Sons), or shoot each size in-store at Salim/Sibu branch"
7261,FIT-PVC-VAL-SOC-32MM,PCS,PVC Fitting Socket Valve 32MM 1-1/4,Plumbing,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: loose PVC fitting sold per piece.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model; websearch provider returned HTTP 429 twice incl. one retry after ~20s, queries executed via Bing fallback and direct OEM-domain fetches) | q: PVC ""socket valve"" fitting Malaysia supplier -shopee -lazada | q: ""valve socket"" PVC ball valve Malaysia plumbing supplier | p: https://www.binaplast.com/ (HTTP 200; Bina Plastic Industries Sdn Bhd BBB-brand OEM site: PVC Pressure / PVC-U Waste-Rainwater & Underground Drainage / PP-R / ABS / PE / Electrical families, no per-SKU model pages) | p: https://nyhardware.com.my/plumbing-and-buildings/pipe/pvc (HTTP 200; NY Hardware fittings catalogue: Socket (221) / P/T Socket (36) / Reducing Socket (586) / Tee (616) / P/T Tee (9) / Reducing Tee (882) / Valve Socket (56) / Bend (581) / End Cap (184), all unbranded trade goods) | Closing: no opened page contains any brand/model string for this item - the size designation ""PVC Fitting Socket Valve 32MM 1-1/4"" appears only in marketplace listings (Shopee/Lazada) and generic distributor categories; Bina Plastic (OEM) and NY Hardware (distributor) carry no per-SKU OEM product page for this unbranded commodity.","Email Bina Plastic Industries Sdn Bhd (info@binaplast.com, +603-7800 0355) for a packshot of the required size, or shoot in-store."
6588,SHH-PE-TWINE-380151GG,PCS,380/15 Gg P. E. Twine,Fishing & Tackle,,,open,1,0,,,,,,,,,,,,unknown,,,,seed: action=search; prior_decision=; prior_source=,
2801,ROP-PP-08MM,MTR,8MM P. P Rope,"Rope, Chain & Netting",,,exhausted,1,1,1,,,,,,,low,,,MTR appropriate (cut-to-length commodity),no_asset,exhausted_tier1,,,"q: ""PP rope"" polypropylene 8mm 10mm 12mm roll Malaysia hardware supplier -> Ching Shing PP rope 220m rolls (Brand Lion) covering 4-16mm, OG Hardware PP-4..PP-20 code list, Banli and Rakan Jaya size menus; all are distributor or retailer listings with no OEM SKU page | q: ""PP rope"" polypropylene 6mm Malaysia hardware supplier -> 8MM (7.5kg) Lion-brand roll shown only on Ching Shing trader page | display_name names no brand so no official page can match exactly and no model string is quotable.",Email Ching Shing Trading (mychingshing.com) for a Lion-brand 8MM PP rope roll packshot or shoot in-store
6599,BNW-BOL-SS304-M8-30MM,PCS,SS 304 Bolt - M8 X 30MM,Fasteners & Fixings,,,exhausted,1,1,1,,,,,,,low,no,no,PCS plausible for single-piece fastener; uom matches listing style but no official listing found,no_asset,exhausted,,,"q:""M8 x 50"" stainless steel 304 bolt Malaysia supplier | q:""stainless steel 304"" hex bolt M6 Malaysia supplier | Generic unbranded commodity (no brand/model detected); hits were Shopee/Lazada (excluded), RS PRO house-brand listings (different branded product, not this item's OEM) and UK/foreign retailers; no official OEM page exists for this DIN933-type commodity and no model string exists in our data to quote; candidate bar cannot be met.",Shoot in-store at Salim/Sibu branch (bin item); alternatively email a stainless fastener stockist (e.g. Uni Circle / Standard Bolts & Nuts) for a packshot
7453,IND-SLO-ANG-TRA-PLA,PCS,Slotted Angle Triangle Plate,Building Materials,,,exhausted,1,1,1,,,,,,,low,n/a,"generic commodity fitting, no model string",PCS ok,no_asset,"exhausted - commodity slotted-angle accessory, retailers and marketplaces only",,,q: yahoo slotted angle triangle plate fitting malaysia | p: engtex.com.my slotted angle triangle plate retailer page | p: engsenghanhardware.com.my retailer page | p: sonichardware.com.my retailer page | p: thelivingdepot.com.my retailer page | p: shopee.com.my listing (marketplace excluded) | no OEM page exists,Shoot in-store packshot of the triangle plate
3896,IND-PAI-CEMENT-BIG,PCS,Cement Pail Yellow With Plastic Handle (big),Doors & Hardware,,,open,1,1,1,,,,,,,medium,yes,no,as listed,unknown,keep_open,,,seed: action=search; prior_decision=; prior_source=,Email Triplast Plastic Industries Sdn Bhd (triplast.com contact) for TPP 0161 packshot attachment
6482,STR-NYL-TWI-21S,ROLL,21 Nylon Twin,"Rope, Chain & Netting",,,exhausted,1,1,1,,,,,,,low,no,no,ROLL appropriate; display likely means No.21 nylon twine,no_asset,exhausted_generic_commodity_no_oem_page,,,"q: ecosia-jina 'nylon twine roll ""no.12"" OR ""no.15"" OR ""no.18"" OR ""no.21"" Malaysia' (only Lazada tag page ""No.15 Multifunctional Nylon Twine"" marketplace hit; no OEM pages) | Closing: No.21 appears only inside marketplace listings; no model string on any official page.",Shoot in-store roll with No.21 band visible
7227,FIT-HDPE-ADA-MAL-25MMX1,PCS,25MM X 1 HDPE Male Threaded Adaptor,Plumbing,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: single compression adaptor.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model) | q: ""HDPE male threaded adaptor 25mm x 1/2 compression fitting Malaysia supplier"" | p: https://clhardware.com/25mm-x-1-hdpe-male-threaded-adaptor-penguin (HTTP 200; pagecache saved) | Closing: matching strings ""HDPE MALE THREADED ADAPTOR"" + ""25MM X 1"" appear on the CL Hardware Sdn Bhd page under third-party brand Penguin (product code FEMTA25-025P) and eWarehouse model PLF-MTA series; display_name names no brand, so treated as unbranded commodity with no OEM page.","Email CL Hardware Sdn Bhd (websales@clhardware.com, +603-92228055) for a Penguin HDPE male adaptor packshot of the exact size, or shoot in-store."
5685,CLI-HOS-ORB-1,PCS,M'man Hose Clip No : 1,Outdoor & Garden,,,exhausted,1,1,1,,,,,,,low,no,yes,PCS matches per-piece clip listing,no_asset,exhausted,,,"q:""Orbit"" hose clip Malaysia (ddg serp) -> retailers Tin Aik/Kim Sai/Aurous/HomePro/CHG/JunSeng plus shopee/lazada marketplaces (excluded) | p:tinaiksupply.com.my/product/orbit-hose-clip/ (cached pagecache/3447.txt): ORBIT HOSE CLIP steel made-in-Thailand, full size table incl size 1 (25-35mm) | p:chghardware.com.my ?s=hose clip -> Orbit worm-drive/thumbscrew family only | Closing: only Malaysian retailer catalogue pages exist - no Orbit OEM site, no authorised-distributor claim, and one shared family image across all sizes is a family-hero risk, so no image was taken. Note: display_name brand word M-man conflicts with ORBIT branding implied by item code CLI-HOS-ORB-1.","Request per-size packshots from Orbit clip stockist (Tin Aik Supply KL / Kim Sai & Sons), or shoot each size in-store at Salim/Sibu branch"
6769,HAN-WOO-CHIS-0055A,PCS,3 1/2 Chisel Wood Handle Only - Small,Hand Tools,,,exhausted,1,1,1,,,,,,,low,false,false,,no_asset,exhausted_no_oem,,,"q: wood chisel handle only replacement spare 3.5 inch Malaysia hardware (sku_search) | q: chisel handle only wood supplier Malaysia (bing) | Exhausted: results show only retailers/marketplaces (LT Hardware Finder chisels, Lazada tag, mkhardware WOOD CHISEL, eBay/OldTools replacement handles) - no OEM page exists for a standalone small 3-1/2in wood chisel handle; model string not quotable anywhere. | human_action: Email LT Hardware Trading Sdn Bhd (estore.lthardware.com, Finder hand tools) for a chisel-handle packshot, or shoot in-store.","Email LT Hardware Trading Sdn Bhd (estore.lthardware.com, Finder hand tools) for a chisel-handle packshot, or shoot in-store."
2824,ROP-PP-06MM,MTR,6MM P. P Rope,"Rope, Chain & Netting",,,exhausted,1,1,1,,,,,,,low,,,MTR appropriate (cut-to-length commodity),no_asset,exhausted_tier1,,,"q: ""PP rope"" polypropylene 6mm Malaysia hardware supplier -> Ching Shing 6MM (4.60kg) Lion-brand roll, WA Industries PP mono spec sheet, myBigWarehouse and Kim Sai retail pages | q: ""PP rope"" polypropylene 8mm 10mm 12mm roll Malaysia hardware supplier -> Ching Shing PP rope 220m rolls (Brand Lion) covering 4-16mm, OG Hardware PP-4..PP-20 code list, Banli and Rakan Jaya size menus; all are distributor or retailer listings with no OEM SKU page | display_name names no brand (Lion is unverifiable for Ekoway stock) so no official page matches exactly and no model string is quotable.",Email Ching Shing Trading (mychingshing.com) for a Lion-brand 6MM PP rope roll packshot or shoot in-store
7178,BNW-JCBC-SCRW-M6X80MM,PCS,M6 X 80MM Jcbc Screw (rb),Fasteners & Fixings,,,exhausted,1,1,1,,,,,,,low,no,no,PCS plausible for single-piece fastener; uom matches listing style but no official listing found,no_asset,exhausted,,,"q:""JCBC"" screw brand Malaysia fastener | q:""JCBC"" nut Malaysia supplier | p:unicircle.com.my/product/jcbc-jcbb-screw/ (cached at 6839) | JCBC is a generic furniture connector screw type (joint-connector bolt), not an OEM brand: distributor pages (Uni Circle Fasteners, Standard Bolts & Nuts, Sinlygwan, Universal Bolts, Ginmit) are family-level category pages with no size-specific model strings, and remaining hits are Shopee/Lazada (excluded); no official OEM page exists and no model code exists in our data to quote; candidate bar cannot be met.","Email Uni Circle Fasteners / Standard Bolts & Nuts (JCBC distributors) for a size-specific M6/M8 packshot, or shoot in-store at Salim/Sibu branch"
6117,BNW-WAS-COM-18MM,KGS,Zinc Plated Washer 3/4,Fasteners & Fixings,,,exhausted,1,1,1,,,,,,,low,no,no,KGS suits bulk-by-weight washer sale,no_asset,exhausted,,,"q:zinc plated washer 3/4 inch Malaysia supplier | Nanya and Uniware MY distributor pages are generic category items, Firm Metal lists 3/4"" inside its bulk inch range, Lazada/Shopee tags only - no official OEM page for this commodity washer.","Email fastener distributor (Uni Circle Fasteners / Standard Bolts & Nuts / Fuji Fastener) for a size-labelled packshot, or shoot in-store at Salim/Sibu branch."
6480,SIN-WAS-00219S,PCS,1 1/2 Waste SS Bolt & Copper Nut,Fasteners & Fixings,,,exhausted,1,1,1,,,,,,,low,no,no,PCS appropriate,no_asset,exhausted_generic_commodity_no_oem_page,,,"q: brave ""waste ss bolt copper nut basin"" (class scan: spare parts and marketplaces only, no OEM) | q: ecosia-jina 'basin waste ""ss bolt"" ""copper nut"" ""1 1/2""' (single Scribd stock-list hit, no product page) | Closing: no model string printed anywhere official; unbranded 1 1/2 waste bolt+copper nut commodity.","Shoot in-store on white card, label size 1 1/2"
5039,FIR-CHA-2KG,PCK,Charcoal (2 Kgs),Safety & Workwear,,,exhausted,1,1,1,,,0,0,0,,low,,,PCK consistent: 2 kg retail bag/pack.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model) | q: ""charcoal 2kg pack Malaysia hardware barbecue supplier"" | q: ""hardwood charcoal 2kg bag BBQ buy Malaysia hardware store"" | p: https://miicharcoal.com/ (HTTP 200; pagecache saved) | Closing: string ""Charcoal (2 Kgs)"" style retail packs appear only on Shopee/Lazada (Arang Kayu 2kg); MII Group Sdn Bhd manufacturer page sells only bulk hexagon briquettes, so no OEM retail-packshot page exists.",Shoot in-store (2kg charcoal bag front/back).
4109,BRO-FLO-NYL-203,PCS,203 Nylon Broom With Handle,Doors & Hardware,,,exhausted,1,1,1,,,,,,,low,no,no,PCS plausible for single-piece household item; uom matches listing style but no official listing found,no_asset,exhausted,,,"q:203 nylon broom with handle Malaysia | q:nylon broom site:.com.my | Seznam was the only working web-search channel this run (exa rate-limited 429; DuckDuckGo/Mojeek served bot-challenge captchas; Bing bot-flagged) | ""203"" appears only as our internal stock number; no manufacturer page uses it | Generic unbranded commodity (no brand/model in data); results were marketplaces only (eBay/Temu/Walmart/e-commerce retail - excluded when no OEM page exists) or foreign factories/retailers with no matching numbered item; no official page exists to open and no model string exists in our data to quote; candidate bar cannot be met.",Shoot in-store at Salim/Sibu branch; alternatively email Guangxi broom factory BBM (bbmhandle.com) for a similar nylon-broom packshot
